domain,cmpt_rank,is_home_district,category,counts,classification,is_news,is_local,is_poli_control,rank
billfoster.com,2.0,False,campaign_personal,28168,,False,,True,3.0
billfoster.com,2.0,True,campaign_personal,55,,False,,True,3.0
billfoster.com,3.0,False,campaign_personal,15879,,False,,True,4.0
billfoster.com,3.0,True,campaign_personal,45,,False,,True,4.0
billfoster.com,4.0,False,campaign_personal,4,,False,,True,5.0
billingsgazette.com,0.0,False,news,1679,local,True,True,False,1.0
billingsgazette.com,0.0,True,news,4,local,True,True,False,1.0
billingsgazette.com,1.0,False,news,294,local,True,True,False,2.0
billingsgazette.com,2.0,False,news,740,local,True,True,False,3.0
billingsgazette.com,2.0,True,news,1,local,True,True,False,3.0
billingsgazette.com,3.0,False,news,2648,local,True,True,False,4.0
billingsgazette.com,3.0,True,news,5,local,True,True,False,4.0
billingsgazette.com,4.0,False,news,2414,local,True,True,False,5.0
billingsgazette.com,4.0,True,news,5,local,True,True,False,5.0
billingsgazette.com,5.0,False,news,1025,local,True,True,False,6.0
billingsgazette.com,5.0,True,news,2,local,True,True,False,6.0
billingsgazette.com,6.0,False,news,5972,local,True,True,False,7.0
billingsgazette.com,6.0,True,news,18,local,True,True,False,7.0
billingsgazette.com,7.0,False,news,2099,local,True,True,False,8.0
billingsgazette.com,7.0,True,news,4,local,True,True,False,8.0
billingsgazette.com,8.0,False,news,137,local,True,True,False,9.0
billingsgazette.com,9.0,False,news,31,local,True,True,False,10.0
billingsgazette.com,10.0,False,news,833,local,True,True,False,11.0
billingsgazette.com,10.0,True,news,2,local,True,True,False,11.0
billjohnsonleads.com,2.0,False,campaign_personal,4,,False,,True,3.0
billjohnsonleads.com,3.0,False,campaign_personal,11,,False,,True,4.0
billjohnsonleads.com,4.0,False,campaign_personal,8,,False,,True,5.0
billjohnsonleads.com,5.0,False,campaign_personal,44,,False,,True,6.0
billjohnsonleads.com,6.0,False,campaign_personal,19,,False,,True,7.0
billjohnsonleads.com,7.0,False,campaign_personal,2,,False,,True,8.0
billjohnsonleads.com,8.0,False,campaign_personal,9,,False,,True,9.0
billjohnsonleads.com,9.0,False,campaign_personal,306,,False,,True,10.0
billjohnsonleads.com,10.0,False,campaign_personal,167,,False,,True,11.0
billmoyers.com,1.0,False,news,266,,True,,False,2.0
billmoyers.com,2.0,False,news,374,,True,,False,3.0
billmoyers.com,2.0,True,news,1,,True,,False,3.0
billmoyers.com,3.0,False,news,691,,True,,False,4.0
billmoyers.com,3.0,True,news,1,,True,,False,4.0
billmoyers.com,4.0,False,news,841,,True,,False,5.0
billmoyers.com,4.0,True,news,1,,True,,False,5.0
billmoyers.com,5.0,False,news,1051,,True,,False,6.0
billmoyers.com,5.0,True,news,2,,True,,False,6.0
billmoyers.com,6.0,False,news,429,,True,,False,7.0
billmoyers.com,7.0,False,news,96,,True,,False,8.0
billmoyers.com,7.0,True,news,4,,True,,False,8.0
billpascrell.com,0.0,False,other_third_party,1,,False,,False,1.0
billpascrell.com,3.0,False,other_third_party,2,,False,,False,4.0
billpascrell.com,4.0,False,other_third_party,227,,False,,False,5.0
billpascrell.com,4.0,True,other_third_party,1,,False,,False,5.0
billpascrell.com,5.0,False,other_third_party,710,,False,,False,6.0
billpascrell.com,5.0,True,other_third_party,1,,False,,False,6.0
billpascrell.com,6.0,False,other_third_party,1549,,False,,False,7.0
billpascrell.com,6.0,True,other_third_party,5,,False,,False,7.0
billpascrell.com,7.0,False,other_third_party,5133,,False,,False,8.0
billpascrell.com,7.0,True,other_third_party,6,,False,,False,8.0
billpascrell.com,8.0,False,other_third_party,6528,,False,,False,9.0
billpascrell.com,8.0,True,other_third_party,10,,False,,False,9.0
billpascrell.com,9.0,False,other_third_party,11682,,False,,False,10.0
billpascrell.com,9.0,True,other_third_party,19,,False,,False,10.0
billpascrell.com,10.0,False,other_third_party,10501,,False,,False,11.0
billpascrell.com,10.0,True,other_third_party,24,,False,,False,11.0
billpascrell.com,11.0,False,other_third_party,5160,,False,,False,12.0
billpascrell.com,11.0,True,other_third_party,21,,False,,False,12.0
billpascrell.com,12.0,False,other_third_party,614,,False,,False,13.0
billpascrell.com,12.0,True,other_third_party,10,,False,,False,13.0
billpascrell.com,13.0,False,other_third_party,4,,False,,False,14.0
billposey.com,0.0,False,other_third_party,684,,False,,False,1.0
billposey.com,0.0,True,other_third_party,2,,False,,False,1.0
billposey.com,1.0,False,other_third_party,19482,,False,,False,2.0
billposey.com,1.0,True,other_third_party,46,,False,,False,2.0
billposey.com,2.0,False,other_third_party,9004,,False,,False,3.0
billposey.com,2.0,True,other_third_party,19,,False,,False,3.0
billposey.com,3.0,False,other_third_party,2349,,False,,False,4.0
billposey.com,3.0,True,other_third_party,5,,False,,False,4.0
billposey.com,4.0,False,other_third_party,5758,,False,,False,5.0
billposey.com,4.0,True,other_third_party,14,,False,,False,5.0
billposey.com,5.0,False,other_third_party,7434,,False,,False,6.0
billposey.com,5.0,True,other_third_party,21,,False,,False,6.0
billposey.com,6.0,False,other_third_party,1411,,False,,False,7.0
billposey.com,6.0,True,other_third_party,3,,False,,False,7.0
billposey.com,7.0,False,other_third_party,1524,,False,,False,8.0
billposey.com,7.0,True,other_third_party,1,,False,,False,8.0
billposey.com,8.0,False,other_third_party,63,,False,,False,9.0
billposey.com,9.0,False,other_third_party,1,,False,,False,10.0
billtrack50.com,0.0,False,other_third_party,3,no_news,False,False,False,1.0
billtrack50.com,2.0,False,other_third_party,2152,no_news,False,False,False,3.0
billtrack50.com,3.0,False,other_third_party,3143,no_news,False,False,False,4.0
billtrack50.com,3.0,True,other_third_party,7,no_news,False,False,False,4.0
billtrack50.com,4.0,False,other_third_party,4610,no_news,False,False,False,5.0
billtrack50.com,4.0,True,other_third_party,12,no_news,False,False,False,5.0
billtrack50.com,5.0,False,other_third_party,3266,no_news,False,False,False,6.0
billtrack50.com,5.0,True,other_third_party,8,no_news,False,False,False,6.0
billtrack50.com,6.0,False,other_third_party,7755,no_news,False,False,False,7.0
billtrack50.com,6.0,True,other_third_party,12,no_news,False,False,False,7.0
billtrack50.com,7.0,False,other_third_party,7929,no_news,False,False,False,8.0
billtrack50.com,7.0,True,other_third_party,21,no_news,False,False,False,8.0
billtrack50.com,8.0,False,other_third_party,11457,no_news,False,False,False,9.0
billtrack50.com,8.0,True,other_third_party,28,no_news,False,False,False,9.0
billtrack50.com,9.0,False,other_third_party,37424,no_news,False,False,False,10.0
billtrack50.com,9.0,True,other_third_party,101,no_news,False,False,False,10.0
billtrack50.com,10.0,False,other_third_party,56259,no_news,False,False,False,11.0
billtrack50.com,10.0,True,other_third_party,124,no_news,False,False,False,11.0
billtrack50.com,11.0,False,other_third_party,37649,no_news,False,False,False,12.0
billtrack50.com,11.0,True,other_third_party,91,no_news,False,False,False,12.0
billtrack50.com,12.0,False,other_third_party,1148,no_news,False,False,False,13.0
billtrack50.com,12.0,True,other_third_party,7,no_news,False,False,False,13.0
billtrack50.com,13.0,False,other_third_party,24,no_news,False,False,False,14.0
billylongforcongress.com,0.0,False,campaign_personal,393,,False,,True,1.0
billylongforcongress.com,0.0,True,campaign_personal,4,,False,,True,1.0
billylongforcongress.com,1.0,False,campaign_personal,5657,,False,,True,2.0
billylongforcongress.com,1.0,True,campaign_personal,13,,False,,True,2.0
billylongforcongress.com,2.0,False,campaign_personal,16364,,False,,True,3.0
billylongforcongress.com,2.0,True,campaign_personal,36,,False,,True,3.0
billylongforcongress.com,3.0,False,campaign_personal,14201,,False,,True,4.0
billylongforcongress.com,3.0,True,campaign_personal,31,,False,,True,4.0
billylongforcongress.com,4.0,False,campaign_personal,5893,,False,,True,5.0
billylongforcongress.com,4.0,True,campaign_personal,17,,False,,True,5.0
billylongforcongress.com,5.0,False,campaign_personal,2205,,False,,True,6.0
billylongforcongress.com,5.0,True,campaign_personal,4,,False,,True,6.0
billylongforcongress.com,6.0,False,campaign_personal,2443,,False,,True,7.0
