domain,party,cmpt_rank,counts
nationalmortgagenews.com,Republican,6.0,644
nationalmortgagenews.com,Republican,7.0,382
nationalmortgagenews.com,Republican,8.0,2
nationalparkstraveler.org,Democrat,2.0,1
nationalparkstraveler.org,Democrat,3.0,16
nationalparkstraveler.org,Democrat,4.0,241
nationalparkstraveler.org,Democrat,5.0,547
nationalpost.com,Republican,0.0,7
nationalreview.com,Democrat,0.0,2627
nationalreview.com,Democrat,1.0,1878
nationalreview.com,Democrat,2.0,926
nationalreview.com,Democrat,3.0,1707
nationalreview.com,Democrat,4.0,1373
nationalreview.com,Democrat,5.0,1912
nationalreview.com,Democrat,6.0,3310
nationalreview.com,Democrat,7.0,2079
nationalreview.com,Democrat,8.0,1110
nationalreview.com,Democrat,9.0,1529
nationalreview.com,Democrat,10.0,188
nationalreview.com,Democrat,11.0,606
nationalreview.com,Democrat,12.0,104
nationalreview.com,Independent,2.0,208
nationalreview.com,Independent,3.0,701
nationalreview.com,Independent,4.0,679
nationalreview.com,Republican,0.0,12
nationalreview.com,Republican,1.0,1528
nationalreview.com,Republican,2.0,687
nationalreview.com,Republican,3.0,1317
nationalreview.com,Republican,4.0,3698
nationalreview.com,Republican,5.0,5659
nationalreview.com,Republican,6.0,2462
nationalreview.com,Republican,7.0,1289
nationalreview.com,Republican,8.0,519
nationalreview.com,Republican,9.0,51
nationalreview.com,Republican,10.0,436
nationalreview.com,Republican,11.0,390
nationalreview.com,Republican,12.0,1
nationbuilder.com,Democrat,1.0,1
nationbuilder.com,Democrat,2.0,109
nationbuilder.com,Democrat,3.0,218
nationbuilder.com,Democrat,4.0,347
nationbuilder.com,Democrat,5.0,91
nationbuilder.com,Democrat,6.0,3132
nationbuilder.com,Democrat,7.0,7354
nationbuilder.com,Democrat,8.0,9073
nationbuilder.com,Democrat,9.0,10638
nationbuilder.com,Democrat,10.0,1323
nationbuilder.com,Democrat,11.0,1230
nationbuilder.com,Democrat,12.0,6
nationofchange.org,Democrat,5.0,3
nationofchange.org,Democrat,6.0,5
nativenewsonline.net,Democrat,1.0,284
nativenewsonline.net,Democrat,2.0,642
nativenewsonline.net,Democrat,3.0,513
nativenewsonline.net,Democrat,4.0,1600
nativenewsonline.net,Democrat,5.0,702
nativenewsonline.net,Democrat,6.0,2498
nativenewsonline.net,Democrat,7.0,135
nativenewsonline.net,Democrat,8.0,658
nativenewsonline.net,Democrat,9.0,782
naturalproductsinsider.com,Republican,1.0,55
naturalproductsinsider.com,Republican,2.0,74
naturalproductsinsider.com,Republican,3.0,1154
naturalproductsinsider.com,Republican,4.0,4748
naturalproductsinsider.com,Republican,5.0,3790
naturalproductsinsider.com,Republican,6.0,9481
naturalproductsinsider.com,Republican,7.0,3896
naturalproductsinsider.com,Republican,8.0,1238
naturalproductsinsider.com,Republican,9.0,107
naturalproductsinsider.com,Republican,10.0,1
naturalresourcereport.com,Republican,8.0,5
navajotimes.com,Democrat,1.0,37
navajotimes.com,Democrat,2.0,11
navajotimes.com,Democrat,3.0,1598
navajotimes.com,Democrat,4.0,465
navajotimes.com,Democrat,5.0,755
navajotimes.com,Democrat,6.0,1970
navajotimes.com,Democrat,7.0,1855
navajotimes.com,Democrat,8.0,4
navasotaexaminer.com,Republican,1.0,7
navasotaexaminer.com,Republican,2.0,6
navasotaexaminer.com,Republican,3.0,1169
navasotaexaminer.com,Republican,4.0,1172
navasotaexaminer.com,Republican,5.0,62
navasotaexaminer.com,Republican,6.0,1
navasotanews.com,Republican,4.0,1
navasotanews.com,Republican,5.0,1
navytimes.com,Democrat,2.0,1
navytimes.com,Democrat,4.0,14
navytimes.com,Democrat,5.0,380
navytimes.com,Democrat,8.0,1
navytimes.com,Republican,1.0,34
navytimes.com,Republican,2.0,30
navytimes.com,Republican,3.0,37
navytimes.com,Republican,4.0,1246
navytimes.com,Republican,5.0,1696
navytimes.com,Republican,6.0,2465
navytimes.com,Republican,7.0,2276
navytimes.com,Republican,8.0,1085
navytimes.com,Republican,9.0,197
navytimes.com,Republican,10.0,20
nbc-2.com,Republican,1.0,3
nbc-2.com,Republican,2.0,420
nbc-2.com,Republican,3.0,386
nbc-2.com,Republican,4.0,21
nbc-2.com,Republican,5.0,18
nbc-2.com,Republican,6.0,1118
nbc-2.com,Republican,7.0,1412
nbc-2.com,Republican,8.0,776
nbc-2.com,Republican,9.0,4
nbc11news.com,Republican,1.0,825
nbc11news.com,Republican,2.0,16
nbc11news.com,Republican,3.0,207
nbc11news.com,Republican,4.0,1399
nbc11news.com,Republican,5.0,385
nbc11news.com,Republican,6.0,11
nbc11news.com,Republican,7.0,5
nbc11news.com,Republican,8.0,1
nbc12.com,Democrat,0.0,6
nbc12.com,Democrat,1.0,411
nbc12.com,Democrat,2.0,55
nbc12.com,Democrat,3.0,741
nbc12.com,Democrat,4.0,820
nbc12.com,Democrat,5.0,6358
nbc12.com,Democrat,6.0,7568
nbc12.com,Democrat,7.0,4449
nbc12.com,Democrat,8.0,1535
nbc12.com,Democrat,9.0,979
nbc12.com,Democrat,10.0,667
nbc12.com,Democrat,11.0,376
nbc12.com,Democrat,12.0,29
nbc12.com,Republican,1.0,881
nbc12.com,Republican,2.0,379
nbc12.com,Republican,3.0,1681
nbc12.com,Republican,4.0,7172
nbc12.com,Republican,5.0,9616
nbc12.com,Republican,6.0,7102
nbc12.com,Republican,7.0,2715
nbc12.com,Republican,8.0,1200
nbc12.com,Republican,9.0,983
nbc12.com,Republican,10.0,430
nbc15.com,Democrat,0.0,3
nbc15.com,Democrat,1.0,35
nbc15.com,Democrat,2.0,64
nbc15.com,Democrat,3.0,419
nbc15.com,Democrat,4.0,804
nbc15.com,Democrat,5.0,1490
nbc15.com,Democrat,6.0,2937
nbc15.com,Democrat,7.0,4359
nbc15.com,Democrat,8.0,372
nbc15.com,Democrat,9.0,2
nbc15.com,Republican,1.0,4
nbc15.com,Republican,2.0,83
nbc15.com,Republican,3.0,2508
nbc15.com,Republican,4.0,3215
nbc15.com,Republican,5.0,3533
nbc15.com,Republican,6.0,10156
nbc15.com,Republican,7.0,4211
nbc15.com,Republican,8.0,541
nbc15.com,Republican,9.0,729
nbc15.com,Republican,10.0,49
nbc15.com,Republican,11.0,5
nbc16.com,Democrat,1.0,6
nbc16.com,Democrat,2.0,14
nbc16.com,Democrat,3.0,67
nbc16.com,Democrat,4.0,385
nbc16.com,Democrat,5.0,1670
nbc16.com,Democrat,6.0,1647
nbc16.com,Democrat,7.0,1390
nbc16.com,Democrat,8.0,820
nbc16.com,Democrat,9.0,105
nbc24.com,Republican,2.0,32
nbc24.com,Republican,3.0,65
nbc24.com,Republican,4.0,451
nbc24.com,Republican,5.0,3785
nbc24.com,Republican,6.0,2271
nbc24.com,Republican,7.0,390
nbc24.com,Republican,8.0,8
nbc25news.com,Democrat,1.0,69
nbc25news.com,Democrat,2.0,12
nbc25news.com,Democrat,3.0,452
nbc25news.com,Democrat,4.0,5709
nbc25news.com,Democrat,5.0,528
nbc25news.com,Democrat,6.0,3143
nbc25news.com,Democrat,7.0,998
nbc25news.com,Democrat,8.0,320
nbc25news.com,Democrat,9.0,38
nbc25news.com,Republican,1.0,53
nbc25news.com,Republican,2.0,514
nbc25news.com,Republican,3.0,8080
nbc25news.com,Republican,4.0,2988
nbc25news.com,Republican,5.0,3111
nbc25news.com,Republican,6.0,5714
nbc25news.com,Republican,7.0,1912
nbc25news.com,Republican,8.0,905
nbc25news.com,Republican,9.0,874
nbc25news.com,Republican,10.0,492
nbc26.com,Republican,2.0,61
nbc26.com,Republican,3.0,146
nbc26.com,Republican,4.0,450
nbc26.com,Republican,5.0,178
nbc26.com,Republican,6.0,479
nbc26.com,Republican,7.0,933
nbc26.com,Republican,8.0,15
nbc29.com,Democrat,2.0,1
nbc29.com,Democrat,3.0,7
nbc29.com,Democrat,4.0,47
nbc29.com,Democrat,5.0,307
nbc29.com,Democrat,6.0,2040
nbc29.com,Democrat,7.0,1683
nbc29.com,Democrat,8.0,3565
nbc29.com,Democrat,9.0,6
nbc29.com,Democrat,10.0,2
nbc29.com,Democrat,11.0,1
nbc29.com,Republican,1.0,390
nbc29.com,Republican,2.0,157
nbc29.com,Republican,3.0,1608
nbc29.com,Republican,4.0,3621
nbc29.com,Republican,5.0,2887
nbc29.com,Republican,6.0,1585
nbc29.com,Republican,7.0,2451
nbc29.com,Republican,8.0,2609
nbc29.com,Republican,9.0,792
nbc29.com,Republican,10.0,60
nbc29.com,Republican,11.0,321
nbc4i.com,Democrat,1.0,1051
nbc4i.com,Democrat,2.0,12
nbc4i.com,Democrat,3.0,902
nbc4i.com,Democrat,4.0,526
nbc4i.com,Democrat,5.0,1096
nbc4i.com,Democrat,6.0,1623
nbc4i.com,Democrat,7.0,235
nbc4i.com,Democrat,8.0,512
nbc4i.com,Democrat,9.0,233
nbc4i.com,Democrat,10.0,62
nbc4i.com,Republican,1.0,45
nbc4i.com,Republican,2.0,393
nbc4i.com,Republican,3.0,7
nbc4i.com,Republican,4.0,2852
nbc4i.com,Republican,5.0,3120
nbc4i.com,Republican,6.0,1041
nbc4i.com,Republican,7.0,422
nbc4i.com,Republican,8.0,493
nbc4i.com,Republican,9.0,474
nbc4i.com,Republican,10.0,282
nbc4i.com,Republican,11.0,431
nbc4i.com,Republican,12.0,414
nbc4i.com,Republican,13.0,47
nbcbayarea.com,Democrat,3.0,14
nbcbayarea.com,Democrat,4.0,30
nbcbayarea.com,Democrat,5.0,1819
nbcbayarea.com,Democrat,6.0,571
nbcbayarea.com,Democrat,7.0,455
nbcbayarea.com,Democrat,8.0,171
nbcbayarea.com,Democrat,9.0,186
nbcbayarea.com,Democrat,10.0,5
nbcboston.com,Democrat,1.0,112
nbcboston.com,Democrat,2.0,396
nbcboston.com,Democrat,3.0,3449
nbcboston.com,Democrat,4.0,6719
nbcboston.com,Democrat,5.0,14504
nbcboston.com,Democrat,6.0,20137
nbcboston.com,Democrat,7.0,8371
nbcboston.com,Democrat,8.0,1213
nbcboston.com,Democrat,9.0,354
nbcboston.com,Democrat,10.0,881
nbcboston.com,Democrat,11.0,194
nbcboston.com,Democrat,12.0,4
nbcboston.com,Democrat,13.0,1
nbcchicago.com,Democrat,0.0,897
nbcchicago.com,Democrat,1.0,976
nbcchicago.com,Democrat,2.0,1814
nbcchicago.com,Democrat,3.0,2744
nbcchicago.com,Democrat,4.0,1939
nbcchicago.com,Democrat,5.0,1885
nbcchicago.com,Democrat,6.0,1459
nbcchicago.com,Democrat,7.0,2386
nbcchicago.com,Democrat,8.0,2179
nbcchicago.com,Democrat,9.0,1198
nbcchicago.com,Democrat,10.0,3498
nbcchicago.com,Democrat,11.0,1245
nbcchicago.com,Democrat,12.0,21
nbcchicago.com,Democrat,13.0,2
nbcchicago.com,Republican,1.0,905
nbcchicago.com,Republican,2.0,454
nbcchicago.com,Republican,3.0,404
nbcchicago.com,Republican,4.0,850
nbcchicago.com,Republican,5.0,87
nbcchicago.com,Republican,6.0,315
nbcchicago.com,Republican,7.0,342
nbcchicago.com,Republican,8.0,358
nbcchicago.com,Republican,9.0,92
nbcchicago.com,Republican,10.0,1
nbcchicago.com,Republican,11.0,44
nbcchicago.com,Republican,12.0,18
nbcconnecticut.com,Democrat,0.0,631
nbcconnecticut.com,Democrat,1.0,484
nbcconnecticut.com,Democrat,2.0,991
nbcconnecticut.com,Democrat,3.0,2358
nbcconnecticut.com,Democrat,4.0,8396
nbcconnecticut.com,Democrat,5.0,9939
nbcconnecticut.com,Democrat,6.0,22748
nbcconnecticut.com,Democrat,7.0,12746
nbcconnecticut.com,Democrat,8.0,3919
nbcconnecticut.com,Democrat,9.0,1183
nbcconnecticut.com,Democrat,10.0,469
nbcconnecticut.com,Democrat,11.0,92
nbcdfw.com,Democrat,1.0,29
nbcdfw.com,Democrat,2.0,479
nbcdfw.com,Democrat,3.0,1931
nbcdfw.com,Democrat,4.0,3987
nbcdfw.com,Democrat,5.0,8268
nbcdfw.com,Democrat,6.0,12052
nbcdfw.com,Democrat,7.0,4783
nbcdfw.com,Democrat,8.0,1248
nbcdfw.com,Democrat,9.0,11
nbcdfw.com,Republican,0.0,35
nbcdfw.com,Republican,1.0,287
nbcdfw.com,Republican,2.0,6
nbcdfw.com,Republican,3.0,546
nbcdfw.com,Republican,4.0,108
nbcdfw.com,Republican,5.0,1270
nbcdfw.com,Republican,6.0,227
nbcdfw.com,Republican,7.0,42
nbcdfw.com,Republican,8.0,4
nbcdfw.com,Republican,9.0,1
nbcdfw.com,Republican,10.0,11
nbcdfw.com,Republican,11.0,44
nbclosangeles.com,Democrat,0.0,1505
nbclosangeles.com,Democrat,1.0,6
nbclosangeles.com,Democrat,2.0,763
nbclosangeles.com,Democrat,3.0,1656
nbclosangeles.com,Democrat,4.0,3704
nbclosangeles.com,Democrat,5.0,4505
nbclosangeles.com,Democrat,6.0,9575
nbclosangeles.com,Democrat,7.0,10709
nbclosangeles.com,Democrat,8.0,4057
nbclosangeles.com,Democrat,9.0,788
nbclosangeles.com,Democrat,10.0,109
nbclosangeles.com,Democrat,11.0,1
nbcmiami.com,Democrat,0.0,6
nbcmiami.com,Democrat,1.0,76
nbcmiami.com,Democrat,2.0,27
nbcmiami.com,Democrat,3.0,499
nbcmiami.com,Democrat,4.0,8337
nbcmiami.com,Democrat,5.0,18399
nbcmiami.com,Democrat,6.0,7389
nbcmiami.com,Democrat,7.0,5261
nbcmiami.com,Democrat,8.0,2627
nbcmiami.com,Democrat,9.0,1269
nbcmiami.com,Democrat,10.0,136
nbcmiami.com,Democrat,11.0,2
nbcmiami.com,Republican,1.0,11
nbcmiami.com,Republican,3.0,1
nbcmiami.com,Republican,4.0,792
nbcmiami.com,Republican,5.0,3
nbcmiami.com,Republican,6.0,18
nbcmiami.com,Republican,7.0,115
nbcmiami.com,Republican,8.0,1
nbcmiami.com,Republican,9.0,5
nbcmiami.com,Republican,12.0,1
nbcmontana.com,Republican,0.0,435
nbcmontana.com,Republican,1.0,828
nbcmontana.com,Republican,2.0,672
nbcmontana.com,Republican,3.0,1456
nbcmontana.com,Republican,4.0,3505
nbcmontana.com,Republican,5.0,855
nbcmontana.com,Republican,6.0,987
nbcmontana.com,Republican,7.0,778
nbcmontana.com,Republican,8.0,12
nbcmontana.com,Republican,9.0,384
nbcmontana.com,Republican,10.0,460
nbcmontana.com,Republican,11.0,121
nbcnews.com,Democrat,0.0,5362
nbcnews.com,Democrat,1.0,6648
nbcnews.com,Democrat,2.0,8627
nbcnews.com,Democrat,3.0,42631
nbcnews.com,Democrat,4.0,59650
nbcnews.com,Democrat,5.0,84561
nbcnews.com,Democrat,6.0,82558
nbcnews.com,Democrat,7.0,44264
nbcnews.com,Democrat,8.0,31019
nbcnews.com,Democrat,9.0,9674
nbcnews.com,Democrat,10.0,7128
nbcnews.com,Democrat,11.0,8252
nbcnews.com,Democrat,12.0,775
nbcnews.com,Independent,5.0,61
nbcnews.com,Independent,6.0,41
nbcnews.com,Independent,7.0,3
nbcnews.com,Independent,8.0,1
nbcnews.com,Independent,9.0,235
nbcnews.com,Independent,10.0,60
nbcnews.com,Independent,11.0,2
nbcnews.com,Republican,0.0,1748
nbcnews.com,Republican,1.0,967
nbcnews.com,Republican,2.0,1501
nbcnews.com,Republican,3.0,5793
nbcnews.com,Republican,4.0,11263
nbcnews.com,Republican,5.0,9897
nbcnews.com,Republican,6.0,12750
nbcnews.com,Republican,7.0,6569
nbcnews.com,Republican,8.0,13778
nbcnews.com,Republican,9.0,15196
nbcnews.com,Republican,10.0,11991
nbcnews.com,Republican,11.0,492
nbcnews.com,Republican,12.0,31
nbcnewyork.com,Democrat,0.0,505
nbcnewyork.com,Democrat,1.0,403
nbcnewyork.com,Democrat,2.0,62
nbcnewyork.com,Democrat,3.0,2320
nbcnewyork.com,Democrat,4.0,1740
nbcnewyork.com,Democrat,5.0,3654
nbcnewyork.com,Democrat,6.0,7046
nbcnewyork.com,Democrat,7.0,4427
nbcnewyork.com,Democrat,8.0,1461
nbcnewyork.com,Democrat,9.0,89
nbcnewyork.com,Democrat,10.0,8
nbcnewyork.com,Democrat,11.0,39
nbcnewyork.com,Democrat,12.0,74
nbcnewyork.com,Republican,0.0,864
nbcnewyork.com,Republican,1.0,3
nbcnewyork.com,Republican,2.0,2
nbcnewyork.com,Republican,3.0,7
nbcnewyork.com,Republican,4.0,232
nbcnewyork.com,Republican,5.0,1106
nbcnewyork.com,Republican,6.0,29
nbcnewyork.com,Republican,7.0,43
nbcnewyork.com,Republican,10.0,140
nbcnewyork.com,Republican,11.0,144
nbcpalmsprings.com,Democrat,1.0,73
nbcpalmsprings.com,Democrat,2.0,443
nbcpalmsprings.com,Democrat,3.0,700
nbcpalmsprings.com,Democrat,4.0,1096
nbcpalmsprings.com,Democrat,5.0,2649
nbcpalmsprings.com,Democrat,6.0,2645
nbcpalmsprings.com,Democrat,7.0,3541
nbcpalmsprings.com,Democrat,8.0,1290
nbcpalmsprings.com,Democrat,9.0,175
nbcphiladelphia.com,Democrat,0.0,1
nbcphiladelphia.com,Democrat,1.0,69
nbcphiladelphia.com,Democrat,2.0,6
nbcphiladelphia.com,Democrat,3.0,15
nbcphiladelphia.com,Democrat,4.0,1307
nbcphiladelphia.com,Democrat,5.0,510
nbcphiladelphia.com,Democrat,6.0,4139
nbcphiladelphia.com,Democrat,7.0,182
nbcphiladelphia.com,Democrat,8.0,29
nbcphiladelphia.com,Democrat,9.0,4
nbcphiladelphia.com,Democrat,10.0,2
nbcphiladelphia.com,Republican,1.0,2
nbcphiladelphia.com,Republican,2.0,203
nbcphiladelphia.com,Republican,3.0,10
nbcphiladelphia.com,Republican,4.0,450
nbcphiladelphia.com,Republican,5.0,368
nbcphiladelphia.com,Republican,6.0,585
nbcphiladelphia.com,Republican,7.0,248
nbcphiladelphia.com,Republican,8.0,18
nbcrightnow.com,Democrat,4.0,1
nbcrightnow.com,Republican,3.0,189
nbcrightnow.com,Republican,4.0,169
nbcrightnow.com,Republican,5.0,971
nbcrightnow.com,Republican,6.0,1332
nbcrightnow.com,Republican,7.0,1167
nbcrightnow.com,Republican,8.0,1279
nbcrightnow.com,Republican,9.0,18
nbcsports.com,Democrat,0.0,2
nbcsports.com,Democrat,1.0,14
nbcsports.com,Democrat,2.0,412
nbcsports.com,Democrat,4.0,408
nbcsports.com,Democrat,5.0,20
nbcsports.com,Democrat,6.0,13
nbcsports.com,Democrat,7.0,197
nbcsports.com,Democrat,8.0,488
nbcsports.com,Democrat,9.0,118
nbcsports.com,Democrat,10.0,504
nbcsports.com,Republican,6.0,51
nbcsports.com,Republican,7.0,341
nbcsports.com,Republican,9.0,7
nbcwashington.com,Democrat,1.0,47
nbcwashington.com,Democrat,2.0,5
nbcwashington.com,Democrat,3.0,193
nbcwashington.com,Democrat,4.0,1857
nbcwashington.com,Democrat,5.0,935
nbcwashington.com,Democrat,6.0,1503
nbcwashington.com,Democrat,7.0,2796
nbcwashington.com,Democrat,8.0,3607
nbcwashington.com,Democrat,9.0,10
nbcwashington.com,Republican,1.0,354
ncadvertiser.com,Democrat,2.0,1
ncadvertiser.com,Democrat,3.0,42
ncadvertiser.com,Democrat,4.0,350
ncadvertiser.com,Democrat,5.0,73
ncadvertiser.com,Democrat,6.0,625
ncadvertiser.com,Democrat,9.0,12
nccu.edu,Democrat,4.0,4
nccu.edu,Democrat,5.0,4
nccu.edu,Democrat,6.0,1
nccu.edu,Democrat,7.0,4
nccu.edu,Democrat,8.0,24
nccu.edu,Democrat,9.0,8
ncleg.gov,Republican,0.0,143
ncleg.gov,Republican,1.0,31
ncleg.gov,Republican,2.0,828
ncleg.gov,Republican,3.0,9345
ncleg.gov,Republican,4.0,6759
ncleg.gov,Republican,5.0,7738
ncleg.gov,Republican,6.0,6737
ncleg.gov,Republican,7.0,14165
ncleg.gov,Republican,8.0,11834
ncleg.gov,Republican,9.0,5448
ncleg.gov,Republican,10.0,10294
ncleg.gov,Republican,11.0,1606
ncleg.gov,Republican,12.0,12
ncnewsonline.com,Democrat,2.0,3
ncnewsonline.com,Democrat,3.0,39
ncnewsonline.com,Democrat,4.0,24
ncnewsonline.com,Democrat,5.0,1166
ncnewsonline.com,Democrat,6.0,1664
ncnewsonline.com,Democrat,7.0,4740
ncnewsonline.com,Democrat,8.0,1060
ncnewsonline.com,Democrat,9.0,425
ncnewsonline.com,Democrat,10.0,5
ncnewsonline.com,Republican,3.0,1047
ncnewsonline.com,Republican,4.0,621
ncnewsonline.com,Republican,5.0,1134
ncnewsonline.com,Republican,6.0,1808
ncnewsonline.com,Republican,7.0,400
ncnewsonline.com,Republican,8.0,93
ncpolicywatch.com,Democrat,1.0,67
ncpolicywatch.com,Democrat,2.0,18
ncpolicywatch.com,Democrat,3.0,3
ncpolicywatch.com,Democrat,4.0,3
ncpolicywatch.com,Democrat,5.0,5390
ncpolicywatch.com,Democrat,6.0,1350
ncpolicywatch.com,Democrat,7.0,708
ncpolicywatch.com,Democrat,8.0,115
ncpolicywatch.com,Democrat,9.0,6
ncpolicywatch.com,Republican,1.0,16
ncpolicywatch.com,Republican,2.0,26
ncpolicywatch.com,Republican,3.0,131
ncpolicywatch.com,Republican,4.0,3213
ncpolicywatch.com,Republican,5.0,12103
ncpolicywatch.com,Republican,6.0,7794
ncpolicywatch.com,Republican,7.0,3158
ncpolicywatch.com,Republican,8.0,732
ncpolicywatch.com,Republican,9.0,51
ncpolicywatch.com,Republican,10.0,45
ncpolicywatch.com,Republican,11.0,14
ncpolicywatch.com,Republican,12.0,3
ncpolicywatch.org,Democrat,1.0,1
ncpolicywatch.org,Democrat,2.0,36
ncpolicywatch.org,Democrat,3.0,311
ncpolicywatch.org,Democrat,4.0,2234
ncpolicywatch.org,Democrat,5.0,4990
ncpolicywatch.org,Democrat,6.0,5940
ncpolicywatch.org,Democrat,7.0,12774
ncpolicywatch.org,Democrat,8.0,23950
ncpolicywatch.org,Democrat,9.0,2196
ncpolicywatch.org,Democrat,10.0,2265
ncpolicywatch.org,Democrat,11.0,2276
ncpolicywatch.org,Democrat,12.0,9
ncpolicywatch.org,Republican,2.0,97
ncpolicywatch.org,Republican,3.0,301
ncpolicywatch.org,Republican,4.0,1738
ncpolicywatch.org,Republican,5.0,730
ncpolicywatch.org,Republican,6.0,484
ncpolicywatch.org,Republican,7.0,1
ncpolicywatch.org,Republican,10.0,1573
ncpolicywatch.org,Republican,11.0,188
ncr-iran.org,Democrat,1.0,45
ncr-iran.org,Democrat,2.0,5
ncr-iran.org,Democrat,3.0,1649
ncr-iran.org,Democrat,4.0,1284
ncr-iran.org,Democrat,5.0,791
ncr-iran.org,Democrat,6.0,65
ncr-iran.org,Democrat,7.0,603
ncronline.org,Democrat,0.0,1
nctv17.com,Democrat,0.0,1
nctv17.com,Democrat,1.0,1
nctv17.com,Democrat,2.0,13
nctv17.com,Democrat,3.0,382
nctv17.com,Democrat,4.0,1539
nctv17.com,Democrat,5.0,2766
nctv17.com,Democrat,6.0,5423
nctv17.com,Democrat,7.0,2851
nctv17.com,Democrat,8.0,1618
nctv17.com,Democrat,9.0,180
ncwlife.com,Democrat,2.0,127
ncwlife.com,Democrat,3.0,1244
ncwlife.com,Democrat,4.0,278
ncwlife.com,Democrat,5.0,743
ncwlife.com,Democrat,6.0,836
ncwlife.com,Democrat,7.0,838
ncwlife.com,Democrat,8.0,10
ncwlife.com,Democrat,10.0,11
nd.edu,Democrat,6.0,1
nd.edu,Democrat,11.0,1
nd.gov,Republican,9.0,5
nd.gov,Republican,10.0,1
ndtv.com,Democrat,1.0,1
ndtv.com,Democrat,2.0,552
ndtv.com,Democrat,3.0,418
ndtv.com,Democrat,4.0,1522
ndtv.com,Democrat,5.0,2337
ndtv.com,Democrat,6.0,653
ndtv.com,Democrat,7.0,752
ndtv.com,Democrat,8.0,463
ndtv.com,Democrat,9.0,4
ndtv.com,Democrat,10.0,278
ndtv.com,Republican,3.0,6
ndtv.com,Republican,4.0,393
ndtv.com,Republican,5.0,408
ndtv.com,Republican,6.0,53
ndtv.com,Republican,7.0,17
ndtv.com,Republican,8.0,1
ndtv.com,Republican,9.0,365
ndtv.com,Republican,10.0,29
nealdunn.com,Republican,0.0,399
nealdunn.com,Republican,1.0,166
nealdunn.com,Republican,2.0,295
nealdunn.com,Republican,3.0,4733
nealdunn.com,Republican,4.0,2385
nealdunn.com,Republican,5.0,10160
nealdunn.com,Republican,6.0,8391
nealdunn.com,Republican,7.0,9351
nealdunn.com,Republican,8.0,12800
nealdunn.com,Republican,9.0,1303
nealdunn.com,Republican,10.0,485
nealdunn.com,Republican,11.0,714
nealforcongress.com,Democrat,0.0,155
nealforcongress.com,Democrat,1.0,124
nealforcongress.com,Democrat,2.0,2143
nealforcongress.com,Democrat,3.0,4062
nealforcongress.com,Democrat,4.0,2508
