domain,party,serp_rank,counts
wsgw.com,Democrat,9.0,1
wsgw.com,Democrat,11.0,59
wsgw.com,Democrat,12.0,729
wsgw.com,Democrat,13.0,1
wsgw.com,Democrat,14.0,77
wsgw.com,Democrat,21.0,125
wsgw.com,Democrat,22.0,259
wsgw.com,Democrat,24.0,2
wsgw.com,Democrat,25.0,91
wsgw.com,Democrat,26.0,1
wsgw.com,Democrat,27.0,1
wsgw.com,Democrat,28.0,723
wsgw.com,Democrat,30.0,1
wsgw.com,Democrat,31.0,82
wsha.org,Democrat,5.0,1
wsha.org,Democrat,6.0,483
wsha.org,Democrat,7.0,20
wsha.org,Democrat,11.0,152
wsha.org,Democrat,12.0,2
wsha.org,Democrat,14.0,967
wsha.org,Democrat,15.0,677
wsha.org,Democrat,16.0,9
wsha.org,Democrat,18.0,299
wsha.org,Democrat,19.0,2
wsha.org,Democrat,21.0,2
wsha.org,Democrat,24.0,7940
wsha.org,Democrat,25.0,1343
wsha.org,Democrat,26.0,112
wsha.org,Republican,5.0,33
wsha.org,Republican,7.0,9
wsha.org,Republican,8.0,19
wsha.org,Republican,11.0,934
wsha.org,Republican,12.0,74
wsha.org,Republican,13.0,342
wsha.org,Republican,14.0,14
wsha.org,Republican,17.0,11
wsha.org,Republican,18.0,9
wsha.org,Republican,21.0,3
wsha.org,Republican,24.0,51
wsha.org,Republican,26.0,1
wshu.org,Democrat,3.0,12
wshu.org,Democrat,4.0,874
wshu.org,Democrat,5.0,2455
wshu.org,Democrat,6.0,2396
wshu.org,Democrat,7.0,3080
wshu.org,Democrat,8.0,8660
wshu.org,Democrat,9.0,7498
wshu.org,Democrat,10.0,13744
wshu.org,Democrat,11.0,6502
wshu.org,Democrat,12.0,7014
wshu.org,Democrat,13.0,1333
wshu.org,Democrat,14.0,1216
wshu.org,Democrat,15.0,968
wshu.org,Democrat,16.0,11
wshu.org,Democrat,18.0,1
wshu.org,Democrat,19.0,5
wshu.org,Democrat,20.0,12
wshu.org,Democrat,21.0,9
wshu.org,Democrat,22.0,39
wshu.org,Democrat,23.0,819
wshu.org,Democrat,24.0,1218
wshu.org,Democrat,25.0,430
wshu.org,Democrat,26.0,372
wshu.org,Democrat,27.0,7
wshu.org,Democrat,28.0,3
wshu.org,Democrat,29.0,6
wshu.org,Democrat,30.0,1
wshu.org,Republican,0.0,41
wshu.org,Republican,1.0,440
wshu.org,Republican,2.0,1238
wshu.org,Republican,3.0,883
wshu.org,Republican,5.0,424
wshu.org,Republican,6.0,772
wshu.org,Republican,7.0,658
wshu.org,Republican,8.0,2395
wshu.org,Republican,9.0,1768
wshu.org,Republican,10.0,1668
wshu.org,Republican,11.0,1603
wshu.org,Republican,12.0,3187
wshu.org,Republican,13.0,498
wshu.org,Republican,14.0,1071
wshu.org,Republican,15.0,1077
wshu.org,Republican,16.0,730
wshu.org,Republican,17.0,864
wshu.org,Republican,18.0,16
wshu.org,Republican,19.0,1
wshu.org,Republican,21.0,1
wshu.org,Republican,23.0,1
wshu.org,Republican,27.0,12
wsiltv.com,Democrat,4.0,7
wsiltv.com,Democrat,7.0,11
wsiltv.com,Democrat,8.0,425
wsiltv.com,Democrat,9.0,64
wsiltv.com,Democrat,10.0,439
wsiltv.com,Democrat,11.0,5
wsiltv.com,Democrat,12.0,791
wsiltv.com,Democrat,13.0,159
wsiltv.com,Democrat,14.0,563
wsiltv.com,Democrat,15.0,933
wsiltv.com,Democrat,16.0,214
wsiltv.com,Democrat,17.0,191
wsiltv.com,Democrat,18.0,257
wsiltv.com,Democrat,19.0,6
wsiltv.com,Democrat,20.0,4
wsiltv.com,Democrat,21.0,10
wsiltv.com,Republican,0.0,114
wsiltv.com,Republican,1.0,872
wsiltv.com,Republican,2.0,1
wsiltv.com,Republican,3.0,444
wsiltv.com,Republican,4.0,11252
wsiltv.com,Republican,5.0,7570
wsiltv.com,Republican,6.0,3839
wsiltv.com,Republican,7.0,6704
wsiltv.com,Republican,8.0,3125
wsiltv.com,Republican,9.0,11366
wsiltv.com,Republican,10.0,4388
wsiltv.com,Republican,11.0,2358
wsiltv.com,Republican,12.0,1242
wsiltv.com,Republican,13.0,2535
wsiltv.com,Republican,14.0,1261
wsiltv.com,Republican,15.0,707
wsiltv.com,Republican,16.0,335
wsiltv.com,Republican,17.0,261
wsiltv.com,Republican,18.0,119
wsiltv.com,Republican,19.0,30
wsiltv.com,Republican,20.0,15
wsiltv.com,Republican,21.0,2
wsiltv.com,Republican,26.0,2
wsiltv.com,Republican,29.0,1
wsiu.org,Democrat,7.0,1741
wsiu.org,Democrat,8.0,17
wsiu.org,Democrat,9.0,842
wsiu.org,Democrat,10.0,898
wsiu.org,Democrat,11.0,1
wsiu.org,Democrat,19.0,11
wsiu.org,Democrat,20.0,850
wsiu.org,Democrat,21.0,4
wsiu.org,Democrat,22.0,407
wsiu.org,Democrat,24.0,25
wsiu.org,Republican,1.0,430
wsiu.org,Republican,2.0,1
wsiu.org,Republican,3.0,12
wsiu.org,Republican,4.0,3165
wsiu.org,Republican,5.0,692
wsiu.org,Republican,6.0,3625
wsiu.org,Republican,7.0,107
wsiu.org,Republican,8.0,142
wsiu.org,Republican,9.0,549
wsiu.org,Republican,10.0,17
wsiu.org,Republican,11.0,1
wsiu.org,Republican,12.0,1786
wsiu.org,Republican,13.0,354
wsiu.org,Republican,14.0,113
wsiu.org,Republican,15.0,283
wsiu.org,Republican,16.0,39
wsiu.org,Republican,17.0,450
wsiu.org,Republican,18.0,16
wsj.com,Democrat,0.0,402
wsj.com,Democrat,1.0,395
wsj.com,Democrat,2.0,398
wsj.com,Democrat,3.0,790
wsj.com,Democrat,4.0,5198
wsj.com,Democrat,5.0,4278
wsj.com,Democrat,6.0,3549
wsj.com,Democrat,7.0,10792
wsj.com,Democrat,8.0,29988
wsj.com,Democrat,9.0,48478
wsj.com,Democrat,10.0,48950
wsj.com,Democrat,11.0,30577
wsj.com,Democrat,12.0,16542
wsj.com,Democrat,13.0,10918
wsj.com,Democrat,14.0,11706
wsj.com,Democrat,15.0,8124
wsj.com,Democrat,16.0,4033
wsj.com,Democrat,17.0,4823
wsj.com,Democrat,18.0,5971
wsj.com,Democrat,19.0,3477
wsj.com,Democrat,20.0,800
wsj.com,Democrat,21.0,534
wsj.com,Democrat,22.0,1225
wsj.com,Democrat,23.0,3346
wsj.com,Democrat,24.0,1083
wsj.com,Democrat,25.0,815
wsj.com,Democrat,26.0,1024
wsj.com,Democrat,27.0,691
wsj.com,Democrat,28.0,88
wsj.com,Democrat,29.0,17
wsj.com,Democrat,30.0,60
wsj.com,Democrat,31.0,11
wsj.com,Republican,0.0,436
wsj.com,Republican,1.0,6
wsj.com,Republican,2.0,1282
wsj.com,Republican,3.0,76
wsj.com,Republican,4.0,2584
wsj.com,Republican,5.0,4583
wsj.com,Republican,6.0,12797
wsj.com,Republican,7.0,5811
wsj.com,Republican,8.0,8799
wsj.com,Republican,9.0,9951
wsj.com,Republican,10.0,16466
wsj.com,Republican,11.0,9216
wsj.com,Republican,12.0,3073
wsj.com,Republican,13.0,5442
wsj.com,Republican,14.0,5219
wsj.com,Republican,15.0,2904
wsj.com,Republican,16.0,1546
wsj.com,Republican,17.0,1524
wsj.com,Republican,18.0,95
wsj.com,Republican,19.0,457
wsj.com,Republican,20.0,171
wsj.com,Republican,21.0,1064
wsj.com,Republican,22.0,171
wsj.com,Republican,23.0,83
wsj.com,Republican,24.0,20
wsjm.com,Republican,3.0,412
wsjm.com,Republican,4.0,17
wsjm.com,Republican,5.0,329
wsjm.com,Republican,6.0,1927
wsjm.com,Republican,7.0,2478
wsjm.com,Republican,8.0,6225
wsjm.com,Republican,9.0,2030
wsjm.com,Republican,10.0,4269
wsjm.com,Republican,11.0,4330
wsjm.com,Republican,12.0,2988
wsjm.com,Republican,13.0,1699
wsjm.com,Republican,14.0,1934
wsjm.com,Republican,15.0,1962
wsjm.com,Republican,16.0,1288
wsjm.com,Republican,17.0,591
wsjm.com,Republican,18.0,297
wsjm.com,Republican,19.0,107
wsjm.com,Republican,20.0,41
wsjm.com,Republican,21.0,1
wsjm.com,Republican,22.0,9
wskg.org,Democrat,1.0,440
wskg.org,Democrat,2.0,435
wskg.org,Democrat,3.0,280
wskg.org,Democrat,4.0,2229
wskg.org,Democrat,5.0,646
wskg.org,Democrat,6.0,227
wskg.org,Democrat,7.0,461
wskg.org,Democrat,8.0,1996
wskg.org,Democrat,9.0,2716
wskg.org,Democrat,10.0,2635
wskg.org,Democrat,11.0,1795
wskg.org,Democrat,12.0,3325
wskg.org,Democrat,13.0,3110
wskg.org,Democrat,14.0,1720
wskg.org,Democrat,15.0,1198
wskg.org,Democrat,16.0,685
wskg.org,Democrat,17.0,46
wskg.org,Democrat,18.0,425
wskg.org,Democrat,19.0,1
wskg.org,Democrat,21.0,2
wskg.org,Democrat,25.0,9
wskg.org,Democrat,26.0,5
wskg.org,Democrat,27.0,7
wskg.org,Democrat,28.0,780
wskg.org,Democrat,29.0,138
wskg.org,Democrat,30.0,360
wskg.org,Democrat,31.0,5
wskg.org,Democrat,33.0,4
wskg.org,Republican,3.0,181
wskg.org,Republican,4.0,686
wskg.org,Republican,5.0,9
wskg.org,Republican,6.0,19
wskg.org,Republican,7.0,2002
wskg.org,Republican,8.0,2631
wskg.org,Republican,9.0,450
wskg.org,Republican,10.0,490
wskg.org,Republican,11.0,927
wskg.org,Republican,12.0,1340
wskg.org,Republican,13.0,479
wskg.org,Republican,14.0,181
wskg.org,Republican,15.0,196
wskg.org,Republican,16.0,16
wskg.org,Republican,17.0,24
wskg.org,Republican,18.0,2
wskg.org,Republican,19.0,2
wskg.org,Republican,22.0,200
wskg.org,Republican,23.0,116
wskg.org,Republican,24.0,38
wskg.org,Republican,25.0,46
wskg.org,Republican,26.0,377
wskg.org,Republican,27.0,358
wskg.org,Republican,28.0,114
wskg.org,Republican,29.0,296
wskg.org,Republican,30.0,47
wskg.org,Republican,31.0,20
wskg.org,Republican,32.0,2
wsls.com,Democrat,1.0,410
wsls.com,Democrat,2.0,441
wsls.com,Democrat,3.0,2
wsls.com,Democrat,5.0,4
wsls.com,Democrat,6.0,2
wsls.com,Democrat,8.0,406
wsls.com,Democrat,9.0,5
wsls.com,Democrat,10.0,420
wsls.com,Democrat,11.0,6
wsls.com,Democrat,12.0,6
wsls.com,Democrat,13.0,832
wsls.com,Democrat,14.0,2
wsls.com,Democrat,17.0,12
wsls.com,Republican,1.0,2
wsls.com,Republican,2.0,440
wsls.com,Republican,3.0,543
wsls.com,Republican,4.0,7052
wsls.com,Republican,5.0,7968
wsls.com,Republican,6.0,3682
wsls.com,Republican,7.0,5309
wsls.com,Republican,8.0,7342
wsls.com,Republican,9.0,5663
wsls.com,Republican,10.0,6493
wsls.com,Republican,11.0,8132
wsls.com,Republican,12.0,3860
wsls.com,Republican,13.0,2176
wsls.com,Republican,14.0,3848
wsls.com,Republican,15.0,3788
wsls.com,Republican,16.0,1611
wsls.com,Republican,17.0,993
wsls.com,Republican,18.0,2615
wsls.com,Republican,19.0,1489
wsls.com,Republican,20.0,442
wsls.com,Republican,21.0,867
wsls.com,Republican,22.0,535
wsls.com,Republican,23.0,355
wsls.com,Republican,24.0,163
wsls.com,Republican,25.0,29
wsls.com,Republican,26.0,190
wsls.com,Republican,27.0,4
wsls.com,Republican,29.0,2
wsmv.com,Democrat,5.0,7
wsmv.com,Democrat,6.0,969
wsmv.com,Democrat,7.0,1243
wsmv.com,Democrat,8.0,2140
wsmv.com,Democrat,9.0,4397
wsmv.com,Democrat,10.0,8193
wsmv.com,Democrat,11.0,4125
wsmv.com,Democrat,12.0,3963
wsmv.com,Democrat,13.0,2863
wsmv.com,Democrat,14.0,761
wsmv.com,Democrat,15.0,762
wsmv.com,Democrat,16.0,431
wsmv.com,Democrat,17.0,537
wsmv.com,Democrat,18.0,35
wsmv.com,Democrat,19.0,30
wsmv.com,Democrat,20.0,25
wsmv.com,Democrat,21.0,22
wsmv.com,Democrat,23.0,2
wsmv.com,Democrat,24.0,1
wsmv.com,Democrat,29.0,2
wsmv.com,Republican,1.0,7
wsmv.com,Republican,2.0,5
wsmv.com,Republican,5.0,1
wsmv.com,Republican,10.0,25
wsmv.com,Republican,11.0,91
wsmv.com,Republican,12.0,116
wsmv.com,Republican,13.0,98
wsmv.com,Republican,14.0,194
wsmv.com,Republican,15.0,172
wsmv.com,Republican,16.0,67
wsmv.com,Republican,17.0,50
wsmv.com,Republican,18.0,10
wsmv.com,Republican,19.0,2
wsmv.com,Republican,20.0,4
wsmv.com,Republican,22.0,1
wsmv.com,Republican,24.0,9
wsmv.com,Republican,25.0,9
wsoctv.com,Republican,0.0,436
wsoctv.com,Republican,2.0,12
wsoctv.com,Republican,3.0,107
wsoctv.com,Republican,4.0,835
wsoctv.com,Republican,5.0,2406
wsoctv.com,Republican,6.0,3106
wsoctv.com,Republican,7.0,1529
wsoctv.com,Republican,8.0,698
wsoctv.com,Republican,9.0,3799
wsoctv.com,Republican,10.0,476
wsoctv.com,Republican,11.0,921
wsoctv.com,Republican,12.0,714
wsoctv.com,Republican,13.0,527
wsoctv.com,Republican,14.0,562
wsoctv.com,Republican,15.0,17
wsoctv.com,Republican,16.0,1
wsoctv.com,Republican,17.0,1
wsoctv.com,Republican,19.0,1
wsoctv.com,Republican,25.0,389
wsoctv.com,Republican,26.0,1
wspa.com,Democrat,7.0,14
wspa.com,Democrat,8.0,2114
wspa.com,Democrat,9.0,483
wspa.com,Democrat,10.0,453
wspa.com,Republican,0.0,57
wspa.com,Republican,1.0,1
wspa.com,Republican,2.0,396
wspa.com,Republican,6.0,2
wspa.com,Republican,7.0,38
wspa.com,Republican,8.0,1044
wspa.com,Republican,9.0,1343
wspa.com,Republican,10.0,31
wspa.com,Republican,11.0,523
wspa.com,Republican,12.0,961
wspa.com,Republican,13.0,265
wspa.com,Republican,14.0,95
wspa.com,Republican,15.0,186
wspa.com,Republican,16.0,260
wspa.com,Republican,17.0,7
wspa.com,Republican,18.0,46
wspa.com,Republican,19.0,58
wspa.com,Republican,20.0,3
wspynews.com,Democrat,2.0,64
wspynews.com,Democrat,3.0,17
wspynews.com,Democrat,4.0,38
wspynews.com,Democrat,5.0,31
wspynews.com,Democrat,6.0,1
wsvn.com,Democrat,3.0,146
wsvn.com,Democrat,4.0,12
wsvn.com,Democrat,5.0,364
wsvn.com,Democrat,6.0,906
wsvn.com,Democrat,7.0,838
wsvn.com,Democrat,8.0,3089
wsvn.com,Democrat,9.0,6654
wsvn.com,Democrat,10.0,14181
wsvn.com,Democrat,11.0,11727
wsvn.com,Democrat,12.0,4708
wsvn.com,Democrat,13.0,1561
wsvn.com,Democrat,14.0,2188
wsvn.com,Democrat,15.0,1398
wsvn.com,Democrat,16.0,1271
wsvn.com,Democrat,17.0,87
wsvn.com,Democrat,18.0,2
wsvn.com,Democrat,20.0,13
wsvn.com,Democrat,23.0,8
wsvn.com,Democrat,24.0,455
wsvn.com,Democrat,25.0,3
wtae.com,Democrat,2.0,1
wtae.com,Democrat,3.0,107
wtae.com,Democrat,4.0,1180
wtae.com,Democrat,5.0,4606
wtae.com,Democrat,6.0,2053
wtae.com,Democrat,7.0,1345
wtae.com,Democrat,8.0,1357
wtae.com,Democrat,9.0,876
wtae.com,Democrat,10.0,982
wtae.com,Democrat,11.0,552
wtae.com,Democrat,12.0,1894
wtae.com,Democrat,13.0,1090
wtae.com,Democrat,14.0,869
wtae.com,Democrat,15.0,183
wtae.com,Democrat,16.0,85
wtae.com,Democrat,17.0,6
wtae.com,Democrat,18.0,15
wtae.com,Democrat,19.0,7
wtae.com,Democrat,20.0,13
wtae.com,Democrat,21.0,5
wtae.com,Democrat,22.0,19
wtae.com,Democrat,23.0,8
wtae.com,Democrat,25.0,7
wtae.com,Democrat,26.0,1
wtae.com,Republican,1.0,11
wtae.com,Republican,2.0,1
wtae.com,Republican,3.0,375
wtae.com,Republican,4.0,18
wtae.com,Republican,9.0,12
wtae.com,Republican,10.0,2
wtae.com,Republican,11.0,46
wtae.com,Republican,12.0,58
wtae.com,Republican,13.0,1093
wtae.com,Republican,14.0,118
wtae.com,Republican,15.0,404
wtae.com,Republican,16.0,4
wtae.com,Republican,17.0,17
wtae.com,Republican,24.0,1
wtap.com,Republican,5.0,17
wtap.com,Republican,6.0,2063
wtap.com,Republican,7.0,6642
wtap.com,Republican,8.0,7849
wtap.com,Republican,9.0,7663
wtap.com,Republican,10.0,2851
wtap.com,Republican,11.0,2418
wtap.com,Republican,12.0,1743
wtap.com,Republican,13.0,244
wtap.com,Republican,14.0,1971
wtap.com,Republican,15.0,483
wtap.com,Republican,16.0,4
wtap.com,Republican,17.0,162
wtap.com,Republican,18.0,271
wtap.com,Republican,19.0,2
wtap.com,Republican,20.0,4
wtap.com,Republican,21.0,10
wtap.com,Republican,22.0,1
wtap.com,Republican,24.0,1
wtaw.com,Republican,7.0,5
wtaw.com,Republican,8.0,2
wtaw.com,Republican,9.0,746
wtaw.com,Republican,10.0,2
wtaw.com,Republican,11.0,442
wtaw.com,Republican,12.0,500
wtaw.com,Republican,13.0,588
wtaw.com,Republican,14.0,116
wtaw.com,Republican,15.0,53
wtaw.com,Republican,16.0,14
wtaw.com,Republican,17.0,3
wtaw.com,Republican,18.0,5
wtaw.com,Republican,23.0,1
wthr.com,Republican,7.0,459
wthr.com,Republican,8.0,1272
wthr.com,Republican,9.0,983
wthr.com,Republican,10.0,2725
wthr.com,Republican,11.0,482
wthr.com,Republican,12.0,168
wthr.com,Republican,13.0,1239
wthr.com,Republican,14.0,427
wthr.com,Republican,15.0,27
wthr.com,Republican,19.0,1
wthr.com,Republican,22.0,1
wtkr.com,Democrat,4.0,102
wtkr.com,Democrat,5.0,3164
wtkr.com,Democrat,6.0,4154
wtkr.com,Democrat,7.0,2104
wtkr.com,Democrat,8.0,2506
wtkr.com,Democrat,9.0,13272
wtkr.com,Democrat,10.0,6712
wtkr.com,Democrat,11.0,6043
wtkr.com,Democrat,12.0,5250
wtkr.com,Democrat,13.0,2114
wtkr.com,Democrat,14.0,894
wtkr.com,Democrat,15.0,1006
wtkr.com,Democrat,16.0,1225
wtkr.com,Democrat,17.0,317
wtkr.com,Democrat,18.0,16
wtkr.com,Democrat,19.0,14
wtkr.com,Democrat,21.0,2
wtkr.com,Democrat,22.0,1
wtkr.com,Democrat,25.0,1
wtkr.com,Republican,9.0,28
wtkr.com,Republican,10.0,31
wtkr.com,Republican,11.0,4
wtkr.com,Republican,12.0,44
wtkr.com,Republican,13.0,616
wtkr.com,Republican,14.0,250
wtkr.com,Republican,15.0,216
wtkr.com,Republican,16.0,79
wtkr.com,Republican,17.0,22
wtkr.com,Republican,18.0,4
wtma.com,Democrat,6.0,3
wtma.com,Democrat,7.0,1070
wtma.com,Democrat,8.0,454
wtma.com,Democrat,9.0,249
wtma.com,Democrat,10.0,1598
wtma.com,Democrat,11.0,67
wtma.com,Democrat,12.0,169
