domain,serp_rank,is_home_district,category,counts,classification
palmbeachpost.com,9.0,True,news,15,local
palmbeachpost.com,10.0,False,news,14679,local
palmbeachpost.com,10.0,True,news,33,local
palmbeachpost.com,11.0,False,news,13484,local
palmbeachpost.com,11.0,True,news,39,local
palmbeachpost.com,12.0,False,news,9245,local
palmbeachpost.com,12.0,True,news,23,local
palmbeachpost.com,13.0,False,news,6461,local
palmbeachpost.com,13.0,True,news,16,local
palmbeachpost.com,14.0,False,news,2969,local
palmbeachpost.com,14.0,True,news,7,local
palmbeachpost.com,15.0,False,news,3158,local
palmbeachpost.com,15.0,True,news,8,local
palmbeachpost.com,16.0,False,news,2999,local
palmbeachpost.com,16.0,True,news,11,local
palmbeachpost.com,17.0,False,news,365,local
palmbeachpost.com,17.0,True,news,1,local
palmbeachpost.com,18.0,False,news,663,local
palmbeachpost.com,18.0,True,news,1,local
palmbeachpost.com,19.0,False,news,111,local
palmbeachpost.com,20.0,False,news,71,local
palmbeachpost.com,20.0,True,news,2,local
palmbeachpost.com,21.0,False,news,477,local
palmbeachpost.com,21.0,True,news,2,local
palmbeachpost.com,22.0,False,news,106,local
palmbeachpost.com,23.0,False,news,651,local
palmbeachpost.com,24.0,False,news,475,local
palmbeachpost.com,24.0,True,news,2,local
palmbeachpost.com,25.0,False,news,959,local
palmbeachpost.com,25.0,True,news,2,local
palmbeachpost.com,26.0,False,news,307,local
palmbeachpost.com,27.0,False,news,4,local
palmbeachpost.com,27.0,True,news,1,local
palmbeachpost.com,28.0,False,news,195,local
palmbeachpost.com,29.0,False,news,13,local
palmbeachpost.com,30.0,False,news,400,local
palmbeachpost.com,30.0,True,news,1,local
palmbeachpost.com,31.0,False,news,12,local
palmbeachpost.com,32.0,False,news,1,local
palmbeachpost.com,33.0,False,news,10,local
palmbeachpost.com,34.0,False,news,1,local
palmerforalabama.com,0.0,False,campaign_personal,16,
palmerforalabama.com,1.0,False,campaign_personal,463,
palmerforalabama.com,1.0,True,campaign_personal,3,
palmerforalabama.com,2.0,False,campaign_personal,2,
palmerforalabama.com,2.0,True,campaign_personal,1,
palmerforalabama.com,3.0,False,campaign_personal,195,
palmerforalabama.com,4.0,False,campaign_personal,194,
palmerforalabama.com,4.0,True,campaign_personal,1,
palmerforalabama.com,5.0,False,campaign_personal,12,
palmerforalabama.com,5.0,True,campaign_personal,1,
palmerforalabama.com,7.0,False,campaign_personal,1094,
palmerforalabama.com,8.0,False,campaign_personal,2904,
palmerforalabama.com,8.0,True,campaign_personal,9,
palmerforalabama.com,9.0,False,campaign_personal,3566,
palmerforalabama.com,9.0,True,campaign_personal,10,
palmerforalabama.com,10.0,False,campaign_personal,609,
palmerforalabama.com,10.0,True,campaign_personal,1,
palmerforalabama.com,11.0,False,campaign_personal,7673,
palmerforalabama.com,11.0,True,campaign_personal,14,
palmerforalabama.com,12.0,False,campaign_personal,16434,
palmerforalabama.com,12.0,True,campaign_personal,25,
palmerforalabama.com,13.0,False,campaign_personal,64,
palmerforalabama.com,13.0,True,campaign_personal,3,
palmerforalabama.com,14.0,False,campaign_personal,967,
palmerforalabama.com,14.0,True,campaign_personal,2,
palmerforalabama.com,15.0,False,campaign_personal,3126,
palmerforalabama.com,15.0,True,campaign_personal,4,
palmerforalabama.com,16.0,False,campaign_personal,84,
palmerforalabama.com,16.0,True,campaign_personal,2,
palmerforalabama.com,17.0,False,campaign_personal,55,
palmerforalabama.com,17.0,True,campaign_personal,1,
palmerforalabama.com,18.0,False,campaign_personal,173,
palmerforalabama.com,19.0,False,campaign_personal,313,
palmerforalabama.com,19.0,True,campaign_personal,1,
palmerforalabama.com,20.0,False,campaign_personal,6,
palmerforalabama.com,21.0,False,campaign_personal,1103,
palmerforalabama.com,21.0,True,campaign_personal,2,
palmerforalabama.com,22.0,False,campaign_personal,7598,
palmerforalabama.com,22.0,True,campaign_personal,12,
palmerforalabama.com,23.0,False,campaign_personal,94,
palmerforalabama.com,23.0,True,campaign_personal,10,
palmerforalabama.com,24.0,False,campaign_personal,175,
palmerforalabama.com,24.0,True,campaign_personal,2,
palmerforalabama.com,25.0,False,campaign_personal,885,
palmerforalabama.com,25.0,True,campaign_personal,2,
palmerforalabama.com,26.0,False,campaign_personal,24,
palmerforalabama.com,26.0,True,campaign_personal,1,
palmerforalabama.com,27.0,False,campaign_personal,50,
palmerforalabama.com,28.0,False,campaign_personal,14,
palmerforalabama.com,30.0,False,campaign_personal,1,
paloaltoonline.com,3.0,False,news,6,local
paloaltoonline.com,4.0,False,news,3199,local
paloaltoonline.com,4.0,True,news,9,local
paloaltoonline.com,5.0,False,news,1873,local
paloaltoonline.com,5.0,True,news,6,local
paloaltoonline.com,6.0,False,news,934,local
paloaltoonline.com,6.0,True,news,2,local
paloaltoonline.com,7.0,False,news,2143,local
paloaltoonline.com,7.0,True,news,2,local
paloaltoonline.com,8.0,False,news,829,local
paloaltoonline.com,8.0,True,news,4,local
paloaltoonline.com,9.0,False,news,63,local
paloaltoonline.com,10.0,False,news,513,local
paloaltoonline.com,11.0,False,news,88,local
paloaltoonline.com,12.0,False,news,2,local
paloaltoonline.com,15.0,False,news,4,local
pamplinmedia.com,2.0,False,news,2,local
pamplinmedia.com,3.0,False,news,390,local
pamplinmedia.com,3.0,True,news,1,local
pamplinmedia.com,4.0,False,news,42,local
pamplinmedia.com,5.0,False,news,1498,local
pamplinmedia.com,5.0,True,news,3,local
pamplinmedia.com,6.0,False,news,1683,local
pamplinmedia.com,6.0,True,news,2,local
pamplinmedia.com,7.0,False,news,1498,local
pamplinmedia.com,7.0,True,news,4,local
pamplinmedia.com,8.0,False,news,1835,local
pamplinmedia.com,8.0,True,news,5,local
pamplinmedia.com,9.0,False,news,6247,local
pamplinmedia.com,9.0,True,news,14,local
pamplinmedia.com,10.0,False,news,5654,local
pamplinmedia.com,10.0,True,news,12,local
pamplinmedia.com,11.0,False,news,6638,local
pamplinmedia.com,11.0,True,news,18,local
pamplinmedia.com,12.0,False,news,3158,local
pamplinmedia.com,12.0,True,news,8,local
pamplinmedia.com,13.0,False,news,1176,local
pamplinmedia.com,13.0,True,news,3,local
pamplinmedia.com,14.0,False,news,1455,local
pamplinmedia.com,14.0,True,news,1,local
pamplinmedia.com,15.0,False,news,2332,local
pamplinmedia.com,15.0,True,news,3,local
pamplinmedia.com,16.0,False,news,451,local
pamplinmedia.com,16.0,True,news,1,local
pamplinmedia.com,17.0,False,news,60,local
pamplinmedia.com,17.0,True,news,1,local
pamplinmedia.com,18.0,False,news,1213,local
pamplinmedia.com,18.0,True,news,3,local
pamplinmedia.com,19.0,False,news,1370,local
pamplinmedia.com,19.0,True,news,1,local
pamplinmedia.com,20.0,False,news,2357,local
pamplinmedia.com,20.0,True,news,8,local
pamplinmedia.com,21.0,False,news,1360,local
pamplinmedia.com,21.0,True,news,3,local
pamplinmedia.com,22.0,False,news,11,local
pamplinmedia.com,22.0,True,news,1,local
pamplinmedia.com,23.0,False,news,48,local
pamplinmedia.com,23.0,True,news,1,local
pamplinmedia.com,24.0,False,news,20,local
panews.com,5.0,False,news,387,local
panews.com,5.0,True,news,1,local
panews.com,6.0,False,news,20,local
panews.com,8.0,False,news,6,local
panews.com,10.0,False,news,12,local
panews.com,11.0,False,news,373,local
panews.com,11.0,True,news,1,local
panews.com,12.0,False,news,12,local
panews.com,14.0,False,news,26,local
panews.com,23.0,False,news,7,local
panews.com,24.0,False,news,365,local
panews.com,24.0,True,news,1,local
panews.com,27.0,False,news,1,local
panolawatchman.com,12.0,True,news,1,local
panolawatchman.com,14.0,False,news,572,local
panolawatchman.com,15.0,False,news,296,local
panolawatchman.com,15.0,True,news,1,local
panolawatchman.com,18.0,False,news,245,local
panolawatchman.com,19.0,False,news,3,local
pantagraph.com,1.0,False,news,387,local
pantagraph.com,1.0,True,news,1,local
pantagraph.com,2.0,False,news,464,local
pantagraph.com,2.0,True,news,1,local
pantagraph.com,3.0,False,news,256,local
pantagraph.com,4.0,False,news,1,local
pantagraph.com,6.0,False,news,39,local
pantagraph.com,7.0,False,news,50,local
pantagraph.com,7.0,True,news,1,local
pantagraph.com,8.0,False,news,4389,local
pantagraph.com,8.0,True,news,11,local
pantagraph.com,9.0,False,news,6585,local
pantagraph.com,9.0,True,news,16,local
pantagraph.com,10.0,False,news,3749,local
pantagraph.com,10.0,True,news,9,local
pantagraph.com,11.0,False,news,908,local
pantagraph.com,12.0,False,news,583,local
pantagraph.com,13.0,False,news,1220,local
pantagraph.com,13.0,True,news,2,local
pantagraph.com,14.0,False,news,848,local
pantagraph.com,14.0,True,news,3,local
pantagraph.com,15.0,False,news,658,local
pantagraph.com,16.0,False,news,298,local
pantagraph.com,16.0,True,news,1,local
pantagraph.com,17.0,False,news,38,local
pantagraph.com,18.0,False,news,149,local
pantagraph.com,18.0,True,news,2,local
pantagraph.com,19.0,False,news,45,local
pantagraph.com,20.0,False,news,231,local
pantagraph.com,20.0,True,news,1,local
pantagraph.com,21.0,False,news,46,local
pantagraph.com,21.0,True,news,1,local
pantagraph.com,22.0,False,news,72,local
pantagraph.com,23.0,False,news,7,local
pantagraph.com,24.0,False,news,1,local
pantagraph.com,25.0,False,news,2,local
pantagraph.com,26.0,False,news,5,local
pappaspost.com,12.0,False,news,16,
pappaspost.com,13.0,False,news,16,
pappaspost.com,14.0,False,news,31,
pappaspost.com,15.0,False,news,1,
pappaspost.com,16.0,False,news,2,
pappaspost.com,17.0,False,news,338,
pappaspost.com,17.0,True,news,1,
pappaspost.com,18.0,False,news,616,
pappaspost.com,18.0,True,news,2,
pappaspost.com,20.0,False,news,51,
pappaspost.com,21.0,False,news,66,
paris-express.com,9.0,False,news,1656,local
paris-express.com,10.0,False,news,1002,local
paris-express.com,10.0,True,news,2,local
paris-express.com,11.0,False,news,1049,local
paris-express.com,11.0,True,news,2,local
paris-express.com,12.0,False,news,695,local
paris-express.com,12.0,True,news,5,local
paris-express.com,13.0,False,news,189,local
paris-express.com,13.0,True,news,2,local
paris-express.com,14.0,False,news,153,local
paris-express.com,15.0,False,news,40,local
paris-express.com,16.0,False,news,1,local
parklandtalk.com,11.0,False,news,414,
parklandtalk.com,11.0,True,news,1,
parklandtalk.com,21.0,False,news,1,
parkrapidsenterprise.com,2.0,False,news,4,local
parkrecord.com,4.0,False,news,16,local
parkrecord.com,5.0,False,news,1,local
parkrecord.com,6.0,False,news,17,local
parkrecord.com,10.0,False,news,788,local
parkrecord.com,10.0,True,news,2,local
parkrecord.com,17.0,False,news,11,local
parkrecord.com,18.0,False,news,388,local
parkrecord.com,18.0,True,news,1,local
parkrecord.com,21.0,False,news,11,local
parsippanyfocus.com,2.0,False,news,180,local
parsippanyfocus.com,3.0,False,news,1555,local
parsippanyfocus.com,3.0,True,news,4,local
parsippanyfocus.com,4.0,False,news,2,local
parsippanyfocus.com,11.0,False,news,17,local
parsippanyfocus.com,12.0,False,news,373,local
parsippanyfocus.com,12.0,True,news,1,local
parsippanyfocus.com,13.0,False,news,10,local
parsippanyfocus.com,16.0,False,news,6,local
parsippanyfocus.com,22.0,False,news,6,local
parsonssun.com,9.0,False,news,4,local
parsonssun.com,10.0,False,news,5,local
pasadenanow.com,7.0,False,news,135,local
pasadenanow.com,8.0,False,news,157,local
pasadenanow.com,9.0,False,news,217,local
pasadenanow.com,9.0,True,news,1,local
pasadenanow.com,10.0,False,news,1327,local
pasadenanow.com,10.0,True,news,3,local
pasadenanow.com,11.0,False,news,2076,local
pasadenanow.com,11.0,True,news,5,local
pasadenanow.com,12.0,False,news,213,local
pasadenanow.com,13.0,False,news,31,local
pasadenanow.com,14.0,False,news,16,local
pasadenanow.com,15.0,False,news,497,local
pasadenanow.com,15.0,True,news,2,local
pasadenanow.com,16.0,False,news,423,local
pasadenanow.com,16.0,True,news,1,local
pasadenanow.com,17.0,False,news,2,local
pasadenanow.com,18.0,False,news,3,local
pasadenanow.com,19.0,False,news,25,local
pasadenastarnews.com,9.0,False,news,449,local
pasadenastarnews.com,9.0,True,news,1,local
pasadenastarnews.com,10.0,False,news,2,local
pasadenaweekly.com,8.0,False,news,31,local
pasadenaweekly.com,9.0,False,news,1672,local
pasadenaweekly.com,9.0,True,news,5,local
pasadenaweekly.com,10.0,False,news,2337,local
pasadenaweekly.com,10.0,True,news,4,local
pasadenaweekly.com,11.0,False,news,1821,local
pasadenaweekly.com,11.0,True,news,4,local
pasadenaweekly.com,12.0,False,news,496,local
pasadenaweekly.com,12.0,True,news,1,local
pasadenaweekly.com,13.0,False,news,1651,local
pasadenaweekly.com,13.0,True,news,5,local
pasadenaweekly.com,14.0,False,news,127,local
pasadenaweekly.com,15.0,False,news,28,local
pasadenaweekly.com,16.0,False,news,99,local
pasadenaweekly.com,21.0,False,news,2,local
pasadenaweekly.com,23.0,False,news,1,local
pasadenaweekly.com,24.0,False,news,1,local
pasadenaweekly.com,26.0,False,news,1863,local
pasadenaweekly.com,26.0,True,news,5,local
pasadenaweekly.com,27.0,False,news,663,local
pasadenaweekly.com,27.0,True,news,2,local
pasadenaweekly.com,29.0,False,news,155,local
pasadenaweekly.com,30.0,False,news,29,local
pasoroblesdailynews.com,4.0,False,news,5,local
pasoroblesdailynews.com,6.0,False,news,799,local
pasoroblesdailynews.com,6.0,True,news,2,local
pasoroblesdailynews.com,7.0,False,news,432,local
pasoroblesdailynews.com,7.0,True,news,1,local
pasoroblesdailynews.com,8.0,False,news,7,local
pasoroblesdailynews.com,9.0,False,news,188,local
pasoroblesdailynews.com,10.0,False,news,2076,local
pasoroblesdailynews.com,10.0,True,news,5,local
pasoroblesdailynews.com,11.0,False,news,8908,local
pasoroblesdailynews.com,11.0,True,news,17,local
pasoroblesdailynews.com,12.0,False,news,14432,local
pasoroblesdailynews.com,12.0,True,news,33,local
pasoroblesdailynews.com,13.0,False,news,3030,local
pasoroblesdailynews.com,13.0,True,news,8,local
pasoroblesdailynews.com,14.0,False,news,650,local
pasoroblesdailynews.com,14.0,True,news,2,local
pasoroblesdailynews.com,15.0,False,news,151,local
pasoroblesdailynews.com,15.0,True,news,1,local
pasoroblesdailynews.com,16.0,False,news,508,local
pasoroblesdailynews.com,16.0,True,news,2,local
pasoroblesdailynews.com,17.0,False,news,39,local
pasoroblesdailynews.com,21.0,False,news,1,local
pasoroblesdailynews.com,22.0,False,news,101,local
pasoroblesdailynews.com,23.0,False,news,344,local
pasoroblesdailynews.com,23.0,True,news,1,local
pasoroblesdailynews.com,25.0,False,news,1,local
pasoroblesdailynews.com,26.0,False,news,255,local
pasoroblesdailynews.com,26.0,True,news,1,local
pasoroblesdailynews.com,27.0,False,news,201,local
pasoroblesdailynews.com,27.0,True,news,1,local
pasoroblesdailynews.com,28.0,False,news,59,local
pasoroblesdailynews.com,30.0,False,news,205,local
pasoroblesdailynews.com,30.0,True,news,1,local
pasoroblesdailynews.com,31.0,False,news,172,local
patch.com,0.0,False,news,1300,other news
patch.com,0.0,True,news,3,other news
patch.com,1.0,False,news,3661,other news
patch.com,1.0,True,news,8,other news
patch.com,2.0,False,news,3063,other news
patch.com,2.0,True,news,10,other news
patch.com,3.0,False,news,8028,other news
patch.com,3.0,True,news,18,other news
patch.com,4.0,False,news,20226,other news
patch.com,4.0,True,news,45,other news
patch.com,5.0,False,news,20135,other news
patch.com,5.0,True,news,43,other news
patch.com,6.0,False,news,27101,other news
patch.com,6.0,True,news,39,other news
patch.com,7.0,False,news,32334,other news
patch.com,7.0,True,news,53,other news
patch.com,8.0,False,news,59767,other news
patch.com,8.0,True,news,122,other news
patch.com,9.0,False,news,91514,other news
patch.com,9.0,True,news,183,other news
patch.com,10.0,False,news,108890,other news
patch.com,10.0,True,news,215,other news
patch.com,11.0,False,news,77929,other news
patch.com,11.0,True,news,180,other news
patch.com,12.0,False,news,45490,other news
patch.com,12.0,True,news,96,other news
patch.com,13.0,False,news,31373,other news
patch.com,13.0,True,news,84,other news
patch.com,14.0,False,news,17867,other news
patch.com,14.0,True,news,56,other news
patch.com,15.0,False,news,15462,other news
patch.com,15.0,True,news,43,other news
patch.com,16.0,False,news,7696,other news
patch.com,16.0,True,news,22,other news
patch.com,17.0,False,news,4494,other news
patch.com,17.0,True,news,7,other news
patch.com,18.0,False,news,5178,other news
patch.com,18.0,True,news,9,other news
patch.com,19.0,False,news,1872,other news
patch.com,19.0,True,news,5,other news
patch.com,20.0,False,news,3250,other news
patch.com,20.0,True,news,10,other news
patch.com,21.0,False,news,348,other news
patch.com,21.0,True,news,2,other news
patch.com,22.0,False,news,2011,other news
patch.com,22.0,True,news,5,other news
patch.com,23.0,False,news,991,other news
patch.com,23.0,True,news,1,other news
patch.com,24.0,False,news,2352,other news
patch.com,24.0,True,news,6,other news
patch.com,25.0,False,news,1445,other news
patch.com,25.0,True,news,1,other news
patch.com,26.0,False,news,213,other news
patch.com,27.0,False,news,157,other news
patch.com,27.0,True,news,1,other news
patch.com,28.0,False,news,262,other news
patch.com,29.0,False,news,27,other news
patch.com,30.0,False,news,20,other news
patch.com,31.0,False,news,10,other news
patch.com,32.0,False,news,417,other news
patch.com,32.0,True,news,1,other news
patch.com,35.0,False,news,8,other news
patersontimes.com,6.0,False,news,4,
